R116603	-2.035	4519	0.843	-0.486	9.781	317.76599	-7.2140002
R117313	-2.19	4677	1.057	-0.111	9.191	225.51199	-5.4829998
R117642	-1.811	5073	2.213	0.393	10.404	222.964	-11.144
R117754	-2.53	5048	1.587	-0.231	10.715	237.39799	-15.581
R117839	-3.085	4156	0.229	-0.146	9.382	309.09399	-7.2389998
R117943	-2.378	5039	1.561	0.278	9.48	346.461	-25.955999
R118214	-2.149	4827	1.352	1.379	9.258	343.33301	-22.815001
R118594	-2.48	4447	1.118	-0.581	10.763	293.79099	-50.591
R118652	-2.36	4720	0.809	-0.368	10.964	311.64401	-16.111
R118971	-3.261	4770	1.866	0.195	10.205	297.70801	-33.353001
R118983	-2.974	4609	1.251	-0.021	10.272	299.28699	-33.292
R119283	-2.646	4563	0.949	-0.751	10.755	325.603	-23.018
R119493	-2.753	4712	1.803	-0.072	10.298	306.103	-25.499001
R119833	-1.872	4801	1.459	-0.396	9.78	16.829	-15.695
R120110	-1.897	5384	3.064	0.505	10.447	210.118	-10.078
R120234	-0.683	5191	4.012	0.142	10.314	233.358	-76.733002
R120837	-1.725	4861	1.87	-0.002	10.441	220.528	-19.971001
R121024	-2.252	4847	1.697	0.007	10.238	305.82901	-66.205002
R121085	-2.366	4722	1.669	-0.043	10.561	309.50299	-45.091
R121314	-1.722	5058	1.75	-0.308	9.508	342.86401	-50.827999
R122535	-2.37	5219	2.531	0.53	10.878	221.342	-15.26
R122552	-2.106	5085	2.579	0.385	10.625	222.491	-14.045
R122647	-2.188	4657	1.069	-0.345	9.893	235.278	-10.273
R122649	-2.521	4718	1.235	-0.078	10.126	235.34801	-10.672
R122974	-1.027	6598	3.489	0.494	11.196	299.15799	-79.523003
R123313	-2.303	5123	2.351	0.714	10.758	255.50301	-80.206001
R123877	-3.424	5009	1.135	0.978	10.321	233.91499	-17.582001
R124067	-2.424	4901	1.457	0.043	9.673	340.04501	-37.640999
R125323	-2.48	4288	0.772	-0.882	9.745	351.422	-18.177999
R126032	-2.643	4759	1.603	-0.103	10.86	355.44	-35.811001
R126154	-2.039	5067	2.171	0.181	10.824	15.231	-43.817001
R126630	-2.145	5435	3.25	0.212	11.155	307.767	-34.889
R127105	-2.209	4893	1.394	0.12	11.01	235.537	-1.2029999
R127166	-3.424	5098	1.224	1.645	10.489	239.696	-3.664
R127574	-2.453	4893	1.445	0.084	9.855	20.393999	-25.466999
R127726	-2.028	4673	1.759	-0.206	9.953	232.83	-24.403999
R127797	-2.287	5038	2.192	0.753	11.034	292.08301	-63.66
R127826	-2.647	5023	2.314	0.466	10.058	303.84601	-37.672001
R128231	-1.445	4528	1.654	-0.214	10.491	230.092	-9.2740002
R128235	-2.537	6487	3.782	1.244	11.219	229.83	-8.5430002
R128244	-1.8	5509	2.162	-0.355	9.348	230.31799	-8.6809998
R128281	-2.204	4770	1.544	-0.011	11.008	232.242	-9.7270002
R128885	-2.57	4705	1.341	-0.843	10.439	299.565	-28.266001
R128969	-2.311	5183	2.049	0.619	10.942	295.828	-59.806
R129194	-2.255	5720	2.601	0.352	10.989	337.42001	-33.094002
R129504	-1.165	5598	2.529	0.263	11.497	233.08701	-6.4039998
R130366	-1.393	5736	3.389	-0.467	10.63	297.98099	-38.835999
R130463	-1.542	6307	4.528	0.849	11.389	301.62701	-49.000999
R130494	-2.307	4559	1.322	-0.433	10.969	304.298	-51.223
R130764	-2.771	5126	1.993	0.655	9.525	27.283001	-49.195
R130826	-2.516	5036	1.722	-0.224	10.724	226.127	-11.145
R131329	-0.216	5349	4.504	-0.161	10.353	228.425	-7.4460001
R132141	-2.614	4954	1.531	0.129	8.977	317.32599	-13.168
R132258	-2.424	5269	1.968	-0.009	9.434	334.04901	-53.330002
R133423	-1.922	4407	1.017	-0.458	9.892	326.47	-6.5819998
R133594	-1.593	4706	1.793	-0.219	9.61	9.1529999	-39.356998
R133625	-2.134	4638	0.944	-0.632	9.912	11.477	-40.215
R133645	-2.123	4731	1.288	-0.473	9.352	27.087999	-53.362999
R133683	-2.091	5421	3.198	0.545	9.919	25.726	-50.547001
R134488	-2.38	4741	1.335	-0.09	9.504	358.043	-53.825001
R134610	-1.993	4478	1.199	-0.489	9.188	41.959999	-56.467999
R134759	-1.83	4958	2.002	0.086	10.878	308.83301	-77.343002
R135225	-2.902	4526	1.28	-0.604	10.69	306.08801	-26.945
R135267	-1.856	5358	2.404	0.134	11.314	307.79001	-23.660999
R135581	-2.414	4665	1.24	-0.026	9.464	67.568001	-60.917999
R135915	-2.102	5048	1.583	-0.076	10.005	60.453999	-37.965
R136281	-2.107	5436	2.977	0.575	10.822	58.757999	-19.065001
R136755	-1.895	5260	2.568	0.469	11.24	306.728	-59.837002
R136797	-2.193	5422	3.209	0.73	10.894	312.957	-61.966999
R136988	-2.085	5050	2.154	0.331	10.144	11.889	-45.161999
R137008	-2.919	6539	4.01	1.459	10.008	49.896999	-32.845001
R137867	-2.481	4724	1.534	-0.475	10.408	315.72699	-39.469002
R138331	-1.892	5090	2.263	0.173	9.849	311.44601	-62.234001
R138653	-1.993	5349	2.857	0.521	10.319	313.61499	-51.945
R138768	-1.72	5294	2.718	0.246	11.3	341.034	-33.521999
R139585	-0.515	5639	3.868	0.002	9.964	50.515999	-46.188999
R139834	-2.489	4428	0.694	-0.808	9.317	313.72198	-7.7080002
R142212	-2.523	5017	2.024	0.469	9.768	314.70499	-3.9089999
R142272	-1.14	5850	3.764	0.215	10.171	318.728	-3.3699999
R142360	-2.617	4711	1.374	-0.022	10.278	346.12601	1.921
R142789	-2.036	4791	1.586	-0.46	9.163	325.293	-23.004999
R143147	-2.974	4509	0.962	-0.763	9.215	59.153999	-58.640999
R143376	-1.846	5164	1.726	-0.181	9.694	21.025999	-73.246002
R143645	-2.217	5367	3.601	0.668	10.091	345.595	-68.556
R145509	-2.487	4589	0.816	-0.694	9.538	337.621	-25.958
R146158	-2.275	5487	2.816	0.771	9.835	32.792	-19.190001
R146399	-2.567	4886	1.879	-0.047	10.919	342.18301	-54.603001
R146423	-2.065	5393	2.964	0.524	11.122	344.862	-52.625999
R146595	-2.45	4577	0.323	-0.805	9.359	36.921001	-5.323
R147038	-3.877	4350	1.891	-0.75	9.495	2.474	-61.438
R147175	-2.01	4675	1.036	-0.161	9.936	55.943001	-9.4049997
R148391	-2.652	5321	2.737	0.715	10.979	17.165001	-28.950001
R148523	-1.002	6286	3.627	0.239	10.184	64.668999	-8.7840004
R149535	-2.332	4550	1.541	-0.75	9.471	40.34	-18.427
R150580	-2.157	4998	1.93	0.173	9.979	74.485001	-40.917999
R150874	-1.908	4604	1.354	-0.49	9.599	5.5089998	-24.08
R151710	-2.422	4584	0.861	-0.494	10.081	4.5190001	-17.559999
R152023	-2.147	4983	1.891	0.242	9.71	88.066002	-39.888
R152795	-1.547	6156	3.965	0.419	10.313	44.245998	-64.759003
R152935	-2.191	4715	1.339	-0.195	9.336	106.283	-63.325001
R153513	-2.369	4770	0.903	0.1	10.426	29.235001	-14.036
R153688	-2.694	5060	2.015	0.806	9.826	106.335	-33.723
R153937	-2.723	5022	2.15	0.227	9.48	92.264999	-71.374001
R154299	-2.082	4940	1.371	-0.05	9.105	123.432	-23.548
R154309	-2.199	4955	1.544	0.32	9.608	123.986	-22.07
R154924	-1.666	4697	1.005	-0.037	10.267	57.344002	-3.2639999
R155442	-2.06	5182	2.778	-0.122	9.494	79.222	-17.195
R155727	-1.723	4787	1.569	-0.158	9.891	33.976002	-1.081
R156682	-2.181	5337	3.1	0.506	10.59	56.474998	-51.369999
R157549	-1.771	5662	3.914	0.538	10.231	82.972	-34.776001
R157717	-2.747	5019	1.552	0.284	9.117	126.686	-62.02
R157861	-2.636	4693	0.849	1.511	9.193	64.319	-3.609
R158106	-2.134	4900	1.572	0.028	9.889	139.745	-23.198
R158719	-1.921	5107	1.939	0.069	9.387	71.053001	-45.004002
R158721	-2.059	4794	1.452	-0.099	9.992	71.515999	-44.679001
R159451	-2.317	4911	1.893	-0.136	9.456	105.649	-65.573997
R159555	-2.309	4865	1.473	0.2	9.684	159.45399	-35.105
R159919	-1.666	4833	1.787	-0.183	9.831	132.16701	-5.9920001
R160076	-1.823	5614	3.679	0.418	9.944	67.974998	-6.5359998
R160090	-1.743	4519	0.692	-0.595	9.552	67.598999	-4.6890001
R160353	-2.401	5191	2.211	0.588	9.389	117.559	-41.396
R160691	-0.566	6261	4.124	0.047	10.76	72.181999	-6.5079999
R160802	-1.913	5172	2.458	0.304	9.501	115.31	-43.66
R161276	-2.062	5532	2.494	0.133	10.37	81.446999	-30.819
R161711	-2.473	4932	1.401	-0.111	9.569	142.457	-29.1
R161853	-1.707	5540	2.489	0.175	10.328	166.787	-26.974001
R162012	-2.167	5121	1.695	-0.086	10.277	80.459	-15.618
R162956	-2.683	5036	2.004	0.727	10.318	184.83501	-17.365
R162975	-2.233	4863	1.327	0.179	10.244	184.983	-19.297001
R164313	-2.529	5022	1.604	0.751	9.98	154.09	-29.997999
R164637	-1.9	5024	1.643	0.286	10.261	194.089	-22.924999
R165149	-0.585	5459	3.036	-0.078	10.605	143.435	-4.9840002
R165224	-2.076	4559	1.065	-0.322	10.2	146.645	-6.448
R165236	-1.665	5913	2.104	0.088	10.568	144.377	-6.4489999
R165635	-2.561	6040	2.463	0.99	11.204	195.63	-14.801
R165734	-2.593	4938	1.491	0.07	9.037	176.828	-27.573999
R167611	-1.963	4805	1.165	-0.339	9.814	193.08099	-8.1789999
R167623	-1.384	6200	2.323	0.22	10.592	194.10001	-9.0480003
R167663	-3.279	6478	3.599	1.627	10.188	210.625	-5.651
R167703	-2.031	5224	2.847	0.263	10.577	212.56599	-3.7320001
R168058	-2.843	4585	1.629	-0.308	10.051	164.12601	-34.478001
R168188	-1.766	5693	2.98	0.423	9.842	192.698	-13.432
R168295	-1.898	5412	2.943	0.193	10.477	210.83701	-22.847
R168607	-2.125	6719	3.955	0.485	9.157	141.48599	-34.844002
R168672	-2.108	5004	1.362	0.448	9.384	142.839	-33.443001
R168757	-2.183	4834	1.438	0.176	9.672	184.381	-37.547001
R169241	-1.873	4834	1.502	0.034	9.594	152.62	-24.23
R170243	-2.57	4838	1.691	-0.235	10.368	149.508	-14.771
R170366	-2.588	4982	1.967	-0.14	10.052	168.69901	-40.872002
R170972	-1.755	4888	1.337	0.035	9.762	208.256	-48.085999
R171135	-1.305	6612	3.753	0.345	11.377	143.942	-9.441
R171421	-2.491	4592	1.145	-0.345	9.47	110.683	-37.995998
R171577	-2.226	5382	3.467	0.393	10.686	157.916	-8.4659996
R172180	-2.374	5181	1.848	0.242	9.541	200.424	-43.334999
R173140	-2.967	6079	3.085	0.934	10.884	230.72099	-17.525999
R173213	-2.572	4694	1.688	-0.151	10.812	233.783	-15.409
R173860	-1.996	4852	1.336	0.107	10.075	134.92101	-14.254
R174391	-1.091	5096	3.031	0.246	11.039	225.95399	-16.646999
R174836	-3.006	4467	0.484	-0.882	10.033	205.72501	-7.2839999
R175274	-2.885	5137	1.753	0.512	9.234	177.75999	-69.678001
R175488	-2.302	5026	2.134	0.239	10.801	228.59599	-3.8429999
R175692	-1.918	5438	2.604	0.466	9.446	194.73	-36.282001
R175695	-1.141	6315	3.528	0.397	10.133	194.724	-36.717999
R176511	-1.981	4876	1.586	-0.05	9.575	177.092	-0.509
R176596	-2.582	4582	0.514	-0.819	10.058	205.11301	-0.268
R177272	-2.567	4843	1.348	0.32	8.945	300.23999	-25.697001
R177411	-1.81	4839	1.431	0.028	9.607	134.896	-31.271
R177781	-3.035	4532	1.375	-0.752	10.806	215.677	-32.278
R177825	-2.28	5111	2.324	0.766	11.049	215.862	-28.572001
R178856	-2.428	5051	1.992	0.379	9.129	234.629	-18.073
R178866	-3.288	4792	0.421	-0.362	9.74	236.10001	-17.347
R178970	-2.559	4873	1.484	-0.199	10.19	291.16699	-53.791
R179724	-2.325	4665	1.064	-0.104	7.881	164.548	-26.572001
R179972	-2.314	4769	1.166	-0.255	8.007	296.04901	-35.441002
R180212	-1.796	6102	3.703	0.583	7.137	167.75301	-65.427002
R180532	-2.269	4692	1.124	-0.343	9.93	312.65399	-2.6719999
R180534	-3.105	4309	0.328	-0.406	9.131	313.59799	-0.553
R180582	-1.796	5039	2.151	0.105	10.552	145.093	-1.687
R180717	-1.896	4595	1.151	0.917	10.23	170.625	-24.982
R180989	-3.03	4472	0.607	0.03	10.256	311.211	-37.233002
R181834	-1.959	4788	1.449	-0.215	9.023	230.908	-1.302
R181866	-0.439	5602	3.717	-0.06	9.23	232.64301	-3.951
R182680	-0.799	5378	3.415	-0.153	9.437	240.745	-9.4180002
R182705	-2.044	4952	1.523	0.157	9.901	165.608	-19.268999
R183565	-2.053	4664	1.043	-0.222	7.884	181.791	-36.889999
R183647	-1.097	6224	3.619	-0.043	9.353	212.29201	-30.233
R183691	-0.691	6812	3.457	-9.999	9.544	243.237	-10.221
R183708	-1.329	5767	3.824	-0.016	8.359	245.57401	-6.3839998
R183714	-1.078	4026	0.91	-0.662	8.357	245.909	-7.6440001
R183751	-0.467	6055	3.244	-0.146	9.258	245.782	-10.718
R184101	-2.507	4713	1.553	-0.285	8.983	307.73499	-34.780998
R184861	-2.486	5242	2.698	-0.034	8.85	27.407	-45.855999
R185094	-2.446	4985	1.757	0.295	8.77	332.979	-28.794001
R186005	-3.056	4590	0.602	-0.735	9.027	231.504	-9.1940002
R186236	-2.55	4358	1.1	-0.75	7.848	319.091	-2.2279999
R187005	-2.647	4384	1.006	-0.402	8.656	317.00601	-65.927002
R187967	-3.062	4532	1.151	-0.473	8.487	236.98	-8.6199999
R188001	-2.22	4631	0.999	0.833	8.108	239.466	-8.665
R189008	-2.775	4636	1.185	-0.74	8.977	344.995	-15.905
R189372	-1.611	6173	4.044	0.256	9.069	25.872999	-8.4099998
R189404	-2.186	4751	1.489	0.017	8.088	239.61301	-11.615
R189741	-1.69	4515	4.353	-0.828	7.788	244.617	-8.1949997
R190030	-1.956	4754	1.466	-0.173	8.521	31.410999	-51.004002
R190205	-3.004	4543	0.968	0.092	7.641	293.01901	-73.154999
R190610	-2.048	4417	1.282	-0.392	8.069	241.55299	-4.0089998
R191004	-1.99	5171	2.408	0.334	8.751	44.250999	-30.41
R191068	-2.091	4860	1.727	0.21	8.979	318.28	-21.077999
R191599	-0.908	6422	4.074	0.395	9.461	51.528	-50.832001
R191677	-3.245	5335	1.594	1.602	7.648	316.64499	-49.964001
R192288	-2.551	4848	1.537	0.03	9.651	323.70099	-31.482
R192379	-2.581	5223	2.26	0.715	8.511	314.03799	-13.522
R192480	-2.133	4990	1.491	-0.227	8.834	35.491001	-21.511999
R192765	-3.147	5046	1.027	0.982	8.511	314.03799	-13.522
R192816	-2.254	5038	1.549	-0.209	9.12	315.159	-5.6550002
R192891	-1.931	4928	1.274	-0.194	8.855	326.59201	-5.2090001
R192904	-2.686	4609	0.939	-0.868	7.954	327.89999	-5.7280002
R193100	-2.142	4714	1.275	-0.125	8.391	296.228	-40.662998
R193237	-3.012	4595	1.917	-0.186	8.808	301.27802	-30.962
R193297	-2.282	4645	1.01	-0.26	9.098	310.991	-44.133999
R193426	-2.271	5077	1.872	0.424	8.956	351.11499	-27.468
R193623	-2.015	5500	2.945	0.608	8.124	28.250999	-34.292999
R194046	-1.912	4691	1.081	-0.531	8.259	48.747002	-37.254002
R194347	-2.469	4847	1.786	-0.087	8.756	310.802	-36.331001
R195799	-2.495	4496	0.961	-0.601	8.588	312.34799	-36.376999
R196078	-2.355	6035	3.228	0.897	8.955	311.026	-30.002001
R196243	-2.019	4697	1.075	-0.446	8.941	50.286999	-39.738998
R196357	-1.699	4760	1.655	0.001	9.081	308.62799	-7.7979999
R196728	-2.058	5384	2.968	0.544	9.397	23.083	-30.681
R196843	-0.391	5273	4.658	-0.166	8.955	55.537998	-29.853001
R196982	-1.944	4885	1.732	0.05	8.809	348.452	-17.469
R197206	-1.92	4630	1.494	-0.315	9.228	330.48999	-44.831001
R198162	-1.747	4897	1.757	-0.024	8.781	356.668	-8.6309996
R198338	-2.632	4681	0.935	-0.295	8.631	40.411999	-4.46
R199593	-1.853	4460	1.753	-0.439	8.027	68.594002	-23.424
R199890	-0.199	6421	3.937	-0.195	9.547	342.09201	-10.705
R200076	-1.508	4999	1.895	0.117	9.782	325.789	-4.1079998
R201061	-1.935	5299	1.996	0.004	9.784	3.539	-62.733002
R202330	-2.522	4883	1.414	-0.097	9.123	54.962002	-35.641998
R202694	-2.408	4957	1.907	0.175	9.48	346.461	-25.955999
R202920	-2.509	4808	1.493	-0.491	10.439	10.32	-38.283001
R203068	-2.368	4758	1.564	-0.27	8.969	316.49399	-49.326
R203470	-2.699	4713	1.373	-0.442	8.663	313.94101	-31.921
R203540	-3.334	4590	1.47	-0.686	10.216	346.20499	-42.73
R204099	-2.265	4854	1.489	0.136	9.058	67.374001	-22.923
R204421	-2.118	4795	1.833	-0.097	9.009	5.6339998	-48.661999
R204499	-1.856	5206	2.542	0.203	9	36.743	-7.8330002
R205208	-2.23	4663	1.16	-0.012	9.527	341.505	-59.634998
R205410	-2.224	6492	3.042	-0.031	8.596	30.069	-16.346001
R206005	-3.184	4517	0.657	-0.399	9.008	351.71899	-1.99
R206111	-2.21	5274	1.892	0.21	9.835	32.792	-19.190001
R206781	-1.593	4723	1.246	1.023	9.852	38.993999	-67.764
R206962	-2.639	4488	0.578	-0.709	9.28	354.53101	-39.549
R208335	-2.247	5382	2.774	0.543	7.94	70.302002	-65.311996
R208339	-2.204	4379	0.999	-0.568	8.835	71.878998	-65.331001
R208614	-2.155	5044	1.966	-0.451	8.27	28.660999	-55.951
R209239	-1.075	6151	3.301	0.156	9.214	63.549999	-6.1529999
R209431	-0.623	5642	4.034	-0.023	9.998	29.896999	-35.466999
R210669	-2.35	4645	0.313	0.029	9.781	46.812	-5.5819998
R210696	-1.848	5352	2.33	0.008	10.153	49.776001	-8.3249998
R210788	-2.406	4455	0.525	-0.642	6.126	82.968002	-38.556999
R211268	-0.82	5859	4.082	0.185	8.761	62.460999	-8.0220003
R211969	-1.632	4900	2.017	-0.026	9.188	151.64101	-6.243
R211983	-0.349	6837	3.948	0.21	10.513	66.029999	-1.9299999
R212020	-2.86	5065	1.831	0.665	9.622	65.810997	1.513
R212922	-2.481	5117	1.609	0.103	8.519	165.453	-37.831001
R213301	-2.245	4717	1.484	-0.168	8.667	175.71201	-55.103001
R213594	-2.089	5040	1.93	0.284	9.066	107.63	-71.364998
R214004	-2.156	4863	1.319	0.095	8.536	144.17	-20.643999
R215925	-0.662	6839	3.426	-9.999	8.95	202.327	-2.961
R216453	-0.469	4132	1.231	-0.721	8.392	128.44501	-8.073
R218142	-0.35	4169	3.242	-0.854	8.579	147.66901	-13.811
R219475	-2.75	4628	1.315	0.408	8.417	229.036	-21.367001
R219864	-2.103	4824	1.554	-0.06	8.873	167.40401	-20.091
R219925	-2.593	4855	1.458	0.398	8.423	185.838	-53.098
R220031	-0.826	6107	3.769	0.191	9.41	213.14799	-33.304001
R220298	-2.495	4850	1.314	0.178	9.525	127.162	-48.448002
R220538	-2.821	4765	1.748	0.028	8.622	228.752	-74.902
R221040	-2.172	4836	1.348	0.035	8.154	225.104	-6.2270002
R221066	-2.739	4348	3.451	-0.763	4.428	227.922	-6.0120001
R221237	-0.288	4658	3.145	-0.426	8.477	141.23199	0.338
R221577	-2.073	4636	1.39	-0.364	8.704	105.89	-29.297001
R222157	-3.213	4983	1.451	0.364	9.08	205.80901	-19.073999
R222794	-2.174	4702	1.151	-0.2	8.564	175.20599	-16.261
R223023	-2.687	4863	1.427	-0.254	8.756	201.44	-17.799
R223541	-2.752	5164	2.036	0.737	8.398	240.688	-15.35
R224015	-1.825	5519	2.224	-0.097	8.607	198.642	-26.115999
R225315	-2.544	5128	2.09	0.812	9.217	193.489	-38.027
R225435	-2.421	4665	1.185	-0.116	7.323	109.066	-51.59
R227415	-1.89	5471	2.619	-0.04	9.245	238.614	0.36
R228609	-0.792	6095	3.915	0.161	9.433	145.203	-0.689
R228733	-2.271	4673	1.027	-0.297	7.937	205.55299	-14.293
R228766	-2.186	4844	1.23	-0.158	8.304	205.91901	-11.439
R228908	-2.116	4916	1.718	0.096	9.25	176.875	-5.362
R229274	-2.21	4892	1.408	0.856	8.863	152.00301	-10.148
R229720	-2.94	4756	1.404	0.093	8.385	134.524	-8.1549997
R230431	-2.46	4578	1.002	-0.508	9.317	236.33501	-13.451
R230457	-2.938	4669	1.32	-0.408	8.13	289.86499	-59.987
R230503	-2.05	4746	1.316	-0.28	8.597	293.48801	-58.362
R232054	-2.165	4975	1.286	-0.268	8.295	169.22501	-72.837997
R232587	-2.533	4629	1.059	-0.678	9.5	233.13499	-11.103
R232920	-2.211	5268	2.841	1.287	8.126	178.405	-2.01
R234436	-2.393	4635	1.483	-0.213	9.851	298.91299	-29.382999
R234697	-1.985	4934	1.359	-0.087	8.842	185.66299	-42.366001
R234998	-1.695	4783	1.637	-0.225	8.374	291.61099	-63.015999
R235162	-2.757	4758	1.645	-0.174	5.656	146.83	-41.451
R235913	-1.173	5935	4.089	0.166	8.046	288.336	-0.595
R236999	-1.864	4590	0.856	0.119	8.146	182.22301	-34.071999
R237798	-2.047	4831	1.742	-0.17	9.559	243.118	-5.6950002
R237922	-2.234	4625	1.074	-0.449	8.685	304.19901	-25.103001
R237944	-2.566	4567	1.081	-0.42	8.02	307.63901	-25.330999
R238224	-1.355	5008	1.538	-0.188	11.344	163.22099	-26.347
R238261	-2.374	4823	1.381	0.028	9.057	187.362	-4.7090001
R238820	-2.354	4884	1.524	0.212	10.443	229.36	-17.330999
R238977	-1.978	4699	0.927	-0.305	9.404	292.82001	-43.993
R239068	-3.194	4412	0.622	-0.424	8.808	301.27802	-30.962
R239179	-2.922	4856	2.065	0.084	10.231	199.355	-24.356001
R239785	-3.164	4827	1.993	0.574	9.832	304.84201	-61.504002
R240650	-2.455	6105	3.098	0.977	9.152	190.687	-13.251
R241075	-2.333	4783	1.236	-0.196	8.373	168.597	-32.147999
R241582	-1.693	4973	1.832	-0.154	8.472	306.00201	-18.34
R241797	-2.032	4698	1.243	-0.223	8.319	292.32101	-51.27
R241906	-2.547	4394	1.57	-0.331	8.576	216.44299	-15.775
R241969	-3.242	5058	1.429	1.494	10.019	290.85501	-58.561001
R242213	-2.537	4945	1.731	0.407	8.822	214.536	-28.702
R242484	-3.086	4879	0.964	0.468	8.915	182.50301	-31.51
R242633	-2.545	4838	1.555	0.053	9.423	227.319	-23.26
R242836	-2.847	4606	1.237	-0.351	9.35	289.07599	-55.745998
R244267	-3.237	4223	3.288	-0.64	6.122	213.935	-5.869
R244753	-2.738	4263	0.73	-0.506	8.398	1.066	-58.264999
R244844	-2.49	4712	1.105	-0.339	8.56	194.131	-8.5690002
R245930	-2.886	5242	1.666	0.835	10.34	239.405	-13.048
R245965	-2.64	4394	0.417	-0.755	10.038	243.621	-10.604
R245987	-1.02	4494	2.434	-0.278	10.12	242.94	-14.76
R247881	-0.92	4371	2.14	-0.155	9.823	248.894	-6.4310002
R247980	-2.462	4565	0.972	-0.502	8.449	220.966	-21.108
R248124	-2.417	4429	0.786	-0.302	9.486	217.558	-23.294001
R249817	-2.336	4794	1.378	-0.133	9.301	331.96399	-24.851999
R251005	-2.585	4783	2.07	0.125	8.294	13.366	-2.888
R251047	-0.14	5715	4.265	-0.04	9.54	15.505	-6.8010001
R252541	-2.111	5020	2.083	0.455	9.415	300.03799	-82.671997
R252758	-1.895	5011	1.874	0.12	9.024	6.0910001	-26.575001
R253580	-2.716	4861	1.47	0.056	8.936	311.39401	-14.521
R253589	-1.883	4338	1.088	-0.655	8.765	309.93701	-16.212999
R253969	-2.278	4660	1.051	-0.288	8.816	301.505	-51.792
R254743	-2.225	4727	1.033	-0.253	10.278	239.067	-6.3070002
R255331	-2.437	4655	1.039	-0.174	9.982	235.731	-11.645
R255444	-2.389	4910	1.417	0.356	8.633	297.758	-63.52
R257109	-2.832	4851	1.623	0.045	10.5	320.69101	-46.683998
R257642	-1.59	5323	2.665	0.305	10.129	296.388	-38.484001
R257670	-2.256	5670	2.794	-0.176	10.178	299.159	-40.907001
R258058	-2.579	4727	1.01	-0.026	9.293	3.95	-62.889
R258162	-2.654	5091	2.021	-0.118	9.722	338.72699	-66.087997
R258523	-2.664	4493	0.771	-0.381	9.058	307.58301	-52.247002
R258717	-2.293	4739	1.066	-0.475	9.53	320.957	-16.462999
R258925	-0.733	6274	4.01	0.166	9.51	316.23901	-11.512
R259183	-1.011	4775	2.616	0.048	9.473	319.82199	-16.268999
R259239	-2.726	4380	0.428	-0.749	9.442	288.923	-63.722
R259386	-1.533	4684	1.743	-0.313	9.183	11.753	-44.374001
R259631	-0.612	6178	3.966	0.098	10.022	51.863998	-5.4460001
R260499	-2.646	4765	1.219	0.004	7.117	296.30899	-17.490999
R261527	-2.596	4684	1.092	-0.494	8.831	335.63901	-13.247
R261592	-0.902	4189	2.061	0.093	9.696	5.9949999	-71.903
R261594	-0.374	5105	3.272	-0.098	9.49	4.652	-71.563004
R262408	-3.028	4455	0.448	-0.704	9.705	3.378	-13
R262813	-2.241	5536	2.792	0.101	9.139	355.991	-74.922997
R263814	-1.926	4779	1.339	-0.443	7.825	70.334	-51.912998
R264068	-2.984	5022	2.035	0.778	8.759	318.556	-57.443001
R264160	-2.361	5560	2.148	-0.167	9.139	355.991	-74.922997
R264192	-2.606	4799	1.35	-0.299	9.401	10.571	-74.103996
R265189	-2.151	4923	1.685	0.113	8.105	89.198997	-66.651001
R265242	-0.612	6145	3.679	0.135	9.234	327.30099	-6.1960001
R265475	-2.223	4597	1.207	-0.375	8.63	52.105999	-82.566002
R266352	-0.279	6489	4.023	-0.059	10.272	348.73401	-10.119
R266608	-2.789	4552	1.062	-0.633	9.591	58.275002	-47.768002
R267329	-2.274	4977	1.545	0.28	8.934	11.37	-58.778999
R268957	-2.413	4983	1.59	0.279	10.466	17.43	-59.123001
R270851	-2.486	4972	1.643	0.204	8.344	73.038002	-62.153
R272767	-2.085	4994	1.532	0.208	9.016	110.094	-33.980999
R272995	-2.573	4733	1.79	-0.173	6.98	74.213997	-31.261999
R273027	-2.654	5816	1.984	0.347	8.55	84.637001	-59.075001
R273529	-2.257	4984	1.844	0.374	9.369	55.617001	-65.010002
R275256	-2.134	4330	0.948	-0.745	7.961	71.109001	-75.427002
R275261	-2.338	4432	1.497	-0.642	8.443	76.566002	-75.338997
R276462	-1.987	4745	1.334	-0.056	9.655	138.83701	-16.277
R277118	-2.226	4978	1.533	0.199	8.929	180.854	-35.568001
R279184	-2.514	4903	1.473	0.07	9.889	139.745	-23.198
R279318	-2.092	4697	1.078	-0.245	8.642	158.72301	-11.289
R280324	-1.581	5938	3.296	0.458	10.138	173.967	-16.275
R280343	-2.381	5287	2.6	0.453	10.078	172.571	-14.826
R280558	-1.679	5274	1.924	0.276	8.31	107.553	-35.467999
R281691	-1.547	6128	3.663	0.342	9.489	142.754	-3.0680001
R282882	-2.406	5121	1.587	-0.068	9.45	178.535	-12.915
R283548	-1.975	5085	1.865	-0.173	9.45	178.535	-12.915
R284004	-2.18	4743	1.295	-0.171	8.803	197.554	-33.709999
R284391	-3.601	4825	1.27	0.167	9.89	184.694	-16.181
R284415	-2.08	4651	0.955	-0.413	8.53	185.88499	-14.52
R285117	-2.017	6279	3.714	1.161	9.714	231.806	-23.605
R285567	-1.674	5949	3.398	0.522	8.748	151.513	-11.675
R285872	-2.161	4779	1.289	-0.185	8.954	159.112	-37.771999
R286303	-2.384	5086	1.542	-0.064	9.5	198.95	-44.66
R286931	-3.379	5332	1.513	1.042	8.455	176.187	-11.471
R287296	-2.533	4577	0.974	-0.533	9.201	227.14101	-14.988
